Author	Loc	Words count	Positive lemmas	Negative lemmas	Not positive lemmas	Positive occs	Negative occs	Not positive occs
221943399	Россия	1192	0	0	1	0	0	2
238348104	NA	1192	0	0	1	0	0	1
196456808	NA	1192	0	0	1	0	0	1
181477789	Воронежская область	1192	0	1	0	0	1	0
169343377	Минск	1192	0	0	1	0	0	1
179050871	Россия	1192	0	0	1	0	0	1
176289582	Россия	1192	0	0	1	0	0	1
190882330	Россия	1191	0	0	1	0	0	1
105870695	Донецкая область	1191	1	0	0	1	0	0
57267579	Россия	1191	0	0	1	0	0	1
180982630	Сахалинская область	1191	0	1	0	0	5	0
150688210	Брестская область	1191	1	0	0	1	0	0
